Index,Date,Tenbin,Minute,Hits,Misses
730,2024-05-17,0150,5,3070,0
731,2024-05-17,0150,6,3962,0
732,2024-05-17,0150,7,4408,0
733,2024-05-17,0150,8,4141,0
734,2024-05-17,0150,9,3810,0
735,2024-05-17,0200,0,4124,0
736,2024-05-17,0200,1,4129,0
737,2024-05-17,0200,2,3940,0
738,2024-05-17,0200,3,3616,0
739,2024-05-17,0200,4,2819,0
740,2024-05-17,0200,5,2896,0
741,2024-05-17,0200,6,2472,0
742,2024-05-17,0200,7,2506,0
743,2024-05-17,0200,8,3337,0
744,2024-05-17,0200,9,3499,0
745,2024-05-17,0210,0,4163,0
746,2024-05-17,0210,1,3699,0
747,2024-05-17,0210,2,2430,0
748,2024-05-17,0210,3,3057,0
749,2024-05-17,0210,4,3041,0
750,2024-05-17,0210,5,2919,0
751,2024-05-17,0210,6,2839,0
752,2024-05-17,0210,7,3020,0
753,2024-05-17,0210,8,2975,0
754,2024-05-17,0210,9,3355,0
755,2024-05-17,0220,0,3443,0
756,2024-05-17,0220,1,2869,0
757,2024-05-17,0220,2,2833,0
758,2024-05-17,0220,3,3109,0
759,2024-05-17,0220,4,3566,0
760,2024-05-17,0220,5,3584,0
761,2024-05-17,0220,6,3478,0
762,2024-05-17,0220,7,3601,0
763,2024-05-17,0220,8,3207,0
764,2024-05-17,0220,9,3027,0
765,2024-05-17,0230,0,3077,0
766,2024-05-17,0230,1,3027,0
767,2024-05-17,0230,2,3052,0
768,2024-05-17,0230,3,2583,0
769,2024-05-17,0230,4,2529,0
770,2024-05-17,0230,5,2409,0
771,2024-05-17,0230,6,2338,0
772,2024-05-17,0230,7,2806,0
773,2024-05-17,0230,8,3913,0
774,2024-05-17,0230,9,5793,0
775,2024-05-17,0240,0,6464,0
776,2024-05-17,0240,1,5112,0
777,2024-05-17,0240,2,4724,0
778,2024-05-17,0240,3,3996,0
779,2024-05-17,0240,4,4299,0
780,2024-05-17,0240,5,4439,0
781,2024-05-17,0240,6,3634,0
782,2024-05-17,0240,7,3330,0
783,2024-05-17,0240,8,3299,0
784,2024-05-17,0240,9,3874,0
785,2024-05-17,0250,0,3397,0
786,2024-05-17,0250,1,3382,0
787,2024-05-17,0250,2,2647,0
788,2024-05-17,0250,3,2615,0
789,2024-05-17,0250,4,2794,0
790,2024-05-17,0250,5,2743,0
791,2024-05-17,0250,6,2475,0
792,2024-05-17,0250,7,2342,0
793,2024-05-17,0250,8,2528,0
794,2024-05-17,0250,9,2328,0
795,2024-05-17,0300,0,2325,0
796,2024-05-17,0300,1,2523,0
797,2024-05-17,0300,2,2546,0
798,2024-05-17,0300,3,2345,0
799,2024-05-17,0300,4,2356,0
800,2024-05-17,0300,5,2365,0
801,2024-05-17,0300,6,2055,0
802,2024-05-17,0300,7,2085,0
803,2024-05-17,0300,8,2300,0
804,2024-05-17,0300,9,2443,0
805,2024-05-17,0310,0,2373,0
806,2024-05-17,0310,1,2320,0
807,2024-05-17,0310,2,2225,0
808,2024-05-17,0310,3,2265,0
809,2024-05-17,0310,4,2303,0
810,2024-05-17,0310,5,2131,0
811,2024-05-17,0310,6,2194,0
812,2024-05-17,0310,7,2526,0
813,2024-05-17,0310,8,2449,0
814,2024-05-17,0310,9,2450,0
815,2024-05-17,0320,0,1997,0
816,2024-05-17,0320,1,1891,0
817,2024-05-17,0320,2,1937,0
818,2024-05-17,0320,3,1673,0
819,2024-05-17,0320,4,1763,0
820,2024-05-17,0320,5,1895,0
821,2024-05-17,0320,6,1849,0
822,2024-05-17,0320,7,1329,0
823,2024-05-17,0320,8,1017,0
824,2024-05-17,0320,9,1007,0
825,2024-05-17,0330,0,878,134831
826,2024-05-17,0330,1,945,0
827,2024-05-17,0330,2,1340,0
828,2024-05-17,0330,3,1656,0
829,2024-05-17,0330,4,48350,1086835
830,2024-05-17,0330,5,39123,581885
831,2024-05-17,0330,6,38164,1517431
832,2024-05-17,0330,7,39976,464290
833,2024-05-17,0330,8,36179,568561
834,2024-05-17,0330,9,39984,1591088
835,2024-05-17,0340,0,33450,3159841
836,2024-05-17,0340,1,41818,1468784
837,2024-05-17,0340,2,36905,2000551
838,2024-05-17,0340,3,38978,211704
839,2024-05-17,0340,4,40946,1092706
840,2024-05-17,0340,5,38929,1165732
841,2024-05-17,0340,6,37178,46759
842,2024-05-17,0340,7,37767,1385430
843,2024-05-17,0340,8,38376,1969259
844,2024-05-17,0340,9,39913,1586256
845,2024-05-17,0350,0,33658,3053913
846,2024-05-17,0350,1,36826,2716159
847,2024-05-17,0350,2,31340,550715
848,2024-05-17,0350,3,2652,0
849,2024-05-17,0350,4,1902,0
850,2024-05-17,0350,5,2249,0
851,2024-05-17,0350,6,3312,0
852,2024-05-17,0350,7,1087,0
853,2024-05-17,0350,8,546,0
854,2024-05-17,0350,9,570,0
855,2024-05-17,0400,0,814,0
856,2024-05-17,0400,1,1194,0
857,2024-05-17,0400,2,821,0
858,2024-05-17,0400,3,602,0
859,2024-05-17,0400,4,727,0
860,2024-05-17,0400,5,1053,0
861,2024-05-17,0400,6,530,0
862,2024-05-17,0400,7,462,0
863,2024-05-17,0400,8,545,0
864,2024-05-17,0400,9,596,0
865,2024-05-17,0410,0,554,0
866,2024-05-17,0410,1,526,0
867,2024-05-17,0410,2,576,0
868,2024-05-17,0410,3,559,0
869,2024-05-17,0410,4,539,0
870,2024-05-17,0410,5,534,0
871,2024-05-17,0410,6,567,0
872,2024-05-17,0410,7,536,0
873,2024-05-17,0410,8,525,0
874,2024-05-17,0410,9,522,0
875,2024-05-17,0420,0,617,0
876,2024-05-17,0420,1,533,0
877,2024-05-17,0420,2,605,0
878,2024-05-17,0420,3,926,0
879,2024-05-17,0420,4,603,0
880,2024-05-17,0420,5,628,0
881,2024-05-17,0420,6,633,0
882,2024-05-17,0420,7,510,0
883,2024-05-17,0420,8,567,0
884,2024-05-17,0420,9,594,0
885,2024-05-17,0430,0,664,368051
886,2024-05-17,0430,1,566,0
887,2024-05-17,0430,2,544,0
888,2024-05-17,0430,3,804,0
889,2024-05-17,0430,4,961,0
890,2024-05-17,0430,5,2257,0
891,2024-05-17,0430,6,55387,220168
892,2024-05-17,0430,7,38732,570892
893,2024-05-17,0430,8,31415,649931
894,2024-05-17,0430,9,36672,606643
895,2024-05-17,0440,0,37740,946169
896,2024-05-17,0440,1,40925,597173
897,2024-05-17,0440,2,38498,897489
898,2024-05-17,0440,3,38630,1840890
899,2024-05-17,0440,4,37932,1510388
900,2024-05-17,0440,5,39241,1126565
901,2024-05-17,0440,6,40102,1134704
902,2024-05-17,0440,7,37598,1135557
903,2024-05-17,0440,8,39071,1260957
904,2024-05-17,0440,9,39067,1184035
905,2024-05-17,0450,0,40173,797950
906,2024-05-17,0450,1,35567,1742376
907,2024-05-17,0450,2,40833,1253837
908,2024-05-17,0450,3,38471,2123993
909,2024-05-17,0450,4,39570,1244025
910,2024-05-17,0450,5,33878,207014
911,2024-05-17,0450,6,42545,919399
912,2024-05-17,0450,7,38152,1324888
913,2024-05-17,0450,8,38165,1839047
914,2024-05-17,0450,9,34697,1280708
915,2024-05-17,0500,0,39769,2560581
916,2024-05-17,0500,1,38460,1852970
917,2024-05-17,0500,2,40229,1479839
918,2024-05-17,0500,3,39452,762530
919,2024-05-17,0500,4,10253,253166
920,2024-05-17,0500,5,3492,0
921,2024-05-17,0500,6,1783,0
922,2024-05-17,0500,7,6504,0
923,2024-05-17,0500,8,4154,0
924,2024-05-17,0500,9,638,0
925,2024-05-17,0510,0,827,0
926,2024-05-17,0510,1,1213,0
927,2024-05-17,0510,2,1092,0
928,2024-05-17,0510,3,1538,0
929,2024-05-17,0510,4,656,0
930,2024-05-17,0510,5,649,0
931,2024-05-17,0510,6,822,0
932,2024-05-17,0510,7,629,0
933,2024-05-17,0510,8,714,0
934,2024-05-17,0510,9,752,0
935,2024-05-17,0520,0,566,0
936,2024-05-17,0520,1,519,0
937,2024-05-17,0520,2,569,0
938,2024-05-17,0520,3,542,0
939,2024-05-17,0520,4,497,0
940,2024-05-17,0520,5,446,0
941,2024-05-17,0520,6,568,0
942,2024-05-17,0520,7,530,0
943,2024-05-17,0520,8,477,0
944,2024-05-17,0520,9,559,0
945,2024-05-17,0530,0,475,487211
946,2024-05-17,0530,1,510,0
947,2024-05-17,0530,2,547,0
948,2024-05-17,0530,3,611,0
949,2024-05-17,0530,4,554,0
950,2024-05-17,0530,5,524,0
951,2024-05-17,0530,6,746,0
952,2024-05-17,0530,7,42578,453622
953,2024-05-17,0530,8,35283,1909530
954,2024-05-17,0530,9,38867,1880970
955,2024-05-17,0540,0,39602,1617492
956,2024-05-17,0540,1,38161,145643
957,2024-05-17,0540,2,3538,0
958,2024-05-17,0540,3,41685,215445
959,2024-05-17,0540,4,22393,21352
960,2024-05-17,0540,5,52522,603560
961,2024-05-17,0540,6,37424,1234607
962,2024-05-17,0540,7,35782,1932687
963,2024-05-17,0540,8,40590,360185
964,2024-05-17,0540,9,35881,1037303
965,2024-05-17,0550,0,40163,1591113
966,2024-05-17,0550,1,38242,1463178
967,2024-05-17,0550,2,32055,1259038
968,2024-05-17,0550,3,42420,1731657
969,2024-05-17,0550,4,41255,1357899
970,2024-05-17,0550,5,38392,1184660
971,2024-05-17,0550,6,34897,2129647
972,2024-05-17,0550,7,40377,2086048
973,2024-05-17,0550,8,38577,1863771
974,2024-05-17,0550,9,37705,1397452
975,2024-05-17,0600,0,37444,1723485
976,2024-05-17,0600,1,39606,451970
977,2024-05-17,0600,2,18785,4511
978,2024-05-17,0600,3,829,0
979,2024-05-17,0600,4,3710,0
980,2024-05-17,0600,5,943,0
981,2024-05-17,0600,6,660,0
982,2024-05-17,0600,7,672,0
983,2024-05-17,0600,8,565,0
984,2024-05-17,0600,9,696,0
985,2024-05-17,0610,0,714,0
986,2024-05-17,0610,1,598,0
987,2024-05-17,0610,2,594,0
988,2024-05-17,0610,3,547,0
989,2024-05-17,0610,4,549,0
990,2024-05-17,0610,5,487,0
991,2024-05-17,0610,6,541,0
992,2024-05-17,0610,7,578,0
993,2024-05-17,0610,8,566,0
994,2024-05-17,0610,9,650,0
995,2024-05-17,0620,0,538,0
996,2024-05-17,0620,1,598,0
997,2024-05-17,0620,2,574,0
998,2024-05-17,0620,3,588,0
999,2024-05-17,0620,4,727,0
1000,2024-05-17,0620,5,447,0
1001,2024-05-17,0620,6,495,0
1002,2024-05-17,0620,7,844,0
1003,2024-05-17,0620,8,539,0
1004,2024-05-17,0620,9,489,0
1005,2024-05-17,0630,0,522,521319
1006,2024-05-17,0630,1,591,0
1007,2024-05-17,0630,2,981,0
1008,2024-05-17,0630,3,40861,134941
1009,2024-05-17,0630,4,39790,679599
1010,2024-05-17,0630,5,38024,1596340
1011,2024-05-17,0630,6,39245,1389308
1012,2024-05-17,0630,7,36255,83554
1013,2024-05-17,0630,8,34999,1897762
1014,2024-05-17,0630,9,39921,914952
1015,2024-05-17,0640,0,39430,1188690
1016,2024-05-17,0640,1,35435,2328174
1017,2024-05-17,0640,2,41233,653140
1018,2024-05-17,0640,3,36174,2082464
1019,2024-05-17,0640,4,39073,1423680
1020,2024-05-17,0640,5,40268,547609
1021,2024-05-17,0640,6,38979,926851
1022,2024-05-17,0640,7,36381,2046172
1023,2024-05-17,0640,8,37508,1921931
1024,2024-05-17,0640,9,37764,1247258
1025,2024-05-17,0650,0,37322,2202738
1026,2024-05-17,0650,1,37160,1778716
1027,2024-05-17,0650,2,36595,2362608
1028,2024-05-17,0650,3,33781,1980275
1029,2024-05-17,0650,4,38154,68320
1030,2024-05-17,0650,5,4624,0
1031,2024-05-17,0650,6,1552,0
1032,2024-05-17,0650,7,628,0
1033,2024-05-17,0650,8,600,0
1034,2024-05-17,0650,9,647,0
1035,2024-05-17,0700,0,603,0
1036,2024-05-17,0700,1,637,0
1037,2024-05-17,0700,2,574,0
1038,2024-05-17,0700,3,582,0
1039,2024-05-17,0700,4,558,0
1040,2024-05-17,0700,5,619,0
1041,2024-05-17,0700,6,532,0
1042,2024-05-17,0700,7,591,0
1043,2024-05-17,0700,8,484,0
1044,2024-05-17,0700,9,544,0
1045,2024-05-17,0710,0,612,0
1046,2024-05-17,0710,1,551,0
1047,2024-05-17,0710,2,503,0
1048,2024-05-17,0710,3,493,0
1049,2024-05-17,0710,4,512,0
1050,2024-05-17,0710,5,484,0
1051,2024-05-17,0710,6,483,0
1052,2024-05-17,0710,7,464,0
1053,2024-05-17,0710,8,463,0
1054,2024-05-17,0710,9,437,0
1055,2024-05-17,0720,0,458,0
1056,2024-05-17,0720,1,466,0
1057,2024-05-17,0720,2,624,0
1058,2024-05-17,0720,3,439,0
1059,2024-05-17,0720,4,493,0
1060,2024-05-17,0720,5,470,0
1061,2024-05-17,0720,6,448,0
1062,2024-05-17,0720,7,422,0
1063,2024-05-17,0720,8,505,0
1064,2024-05-17,0720,9,503,0
1065,2024-05-17,0730,0,606,0
1066,2024-05-17,0730,1,483,0
1067,2024-05-17,0730,2,419,0
1068,2024-05-17,0730,3,427,0
1069,2024-05-17,0730,4,543,0
1070,2024-05-17,0730,5,425,0
1071,2024-05-17,0730,6,448,0
1072,2024-05-17,0730,7,600,0
1073,2024-05-17,0730,8,484,0
1074,2024-05-17,0730,9,441,0
1075,2024-05-17,0740,0,540,679655
1076,2024-05-17,0740,1,692,0
1077,2024-05-17,0740,2,10477,0
1078,2024-05-17,0740,3,52782,1332930
1079,2024-05-17,0740,4,36620,2275797
1080,2024-05-17,0740,5,39358,1577029
1081,2024-05-17,0740,6,38334,1000088
1082,2024-05-17,0740,7,20180,140928
1083,2024-05-17,0740,8,50279,27753
1084,2024-05-17,0740,9,41086,291311
1085,2024-05-17,0750,0,12998,712190
1086,2024-05-17,0750,1,14512,0
1087,2024-05-17,0750,2,2046,0
1088,2024-05-17,0750,3,1884,0
1089,2024-05-17,0750,4,12508,0
1090,2024-05-17,0750,5,5294,0
1091,2024-05-17,0750,6,14399,0
1092,2024-05-17,0750,7,51321,1564824
1093,2024-05-17,0750,8,41168,997988
1094,2024-05-17,0750,9,34571,2267402
1095,2024-05-17,0800,0,40470,387553
1096,2024-05-17,0800,1,30971,39330
1097,2024-05-17,0800,2,34643,4759
1098,2024-05-17,0800,3,3695,0
1099,2024-05-17,0800,4,1586,0
1100,2024-05-17,0800,5,1141,0
1101,2024-05-17,0800,6,1012,0
1102,2024-05-17,0800,7,1009,0
1103,2024-05-17,0800,8,1119,0
1104,2024-05-17,0800,9,1199,0
1105,2024-05-17,0810,0,1370,0
1106,2024-05-17,0810,1,1402,0
1107,2024-05-17,0810,2,2782,0
1108,2024-05-17,0810,3,1362,0
1109,2024-05-17,0810,4,1135,0
1110,2024-05-17,0810,5,2157,0
1111,2024-05-17,0810,6,1714,0
1112,2024-05-17,0810,7,1338,0
1113,2024-05-17,0810,8,1280,0
1114,2024-05-17,0810,9,1167,0
1115,2024-05-17,0820,0,983,0
1116,2024-05-17,0820,1,1025,0
1117,2024-05-17,0820,2,969,0
1118,2024-05-17,0820,3,1073,0
1119,2024-05-17,0820,4,995,0
1120,2024-05-17,0820,5,947,0
1121,2024-05-17,0820,6,921,0
1122,2024-05-17,0820,7,974,0
1123,2024-05-17,0820,8,1710,0
1124,2024-05-17,0820,9,881,0
1125,2024-05-17,0830,0,993,0
1126,2024-05-17,0830,1,916,0
1127,2024-05-17,0830,2,1004,0
1128,2024-05-17,0830,3,1019,0
1129,2024-05-17,0830,4,991,0
1130,2024-05-17,0830,5,986,0
1131,2024-05-17,0830,6,938,0
1132,2024-05-17,0830,7,936,0
1133,2024-05-17,0830,8,965,0
1134,2024-05-17,0830,9,885,0
1135,2024-05-17,0840,0,892,0
1136,2024-05-17,0840,1,886,0
1137,2024-05-17,0840,2,959,0
1138,2024-05-17,0840,3,902,0
1139,2024-05-17,0840,4,979,0
1140,2024-05-17,0840,5,831,0
1141,2024-05-17,0840,6,843,0
1142,2024-05-17,0840,7,872,0
1143,2024-05-17,0840,8,903,0
1144,2024-05-17,0840,9,888,0
1145,2024-05-17,0850,0,919,0
1146,2024-05-17,0850,1,875,0
1147,2024-05-17,0850,2,884,0
1148,2024-05-17,0850,3,869,0
1149,2024-05-17,0850,4,819,0
1150,2024-05-17,0850,5,1516,0
1151,2024-05-17,0850,6,934,0
1152,2024-05-17,0850,7,896,0
1153,2024-05-17,0850,8,951,0
1154,2024-05-17,0850,9,950,0
1155,2024-05-17,0900,0,2495,0
1156,2024-05-17,0900,1,814,0
1157,2024-05-17,0900,2,838,0
1158,2024-05-17,0900,3,786,0
1159,2024-05-17,0900,4,887,0
1160,2024-05-17,0900,5,881,0
1161,2024-05-17,0900,6,928,0
1162,2024-05-17,0900,7,903,0
1163,2024-05-17,0900,8,1268,0
1164,2024-05-17,0900,9,856,0
1165,2024-05-17,0910,0,880,0
1166,2024-05-17,0910,1,884,0
1167,2024-05-17,0910,2,903,0
1168,2024-05-17,0910,3,936,0
1169,2024-05-17,0910,4,956,0
1170,2024-05-17,0910,5,840,0
1171,2024-05-17,0910,6,956,0
1172,2024-05-17,0910,7,916,0
1173,2024-05-17,0910,8,868,0
1174,2024-05-17,0910,9,935,0
1175,2024-05-17,0920,0,937,0
1176,2024-05-17,0920,1,928,0
1177,2024-05-17,0920,2,872,0
1178,2024-05-17,0920,3,904,0
1179,2024-05-17,0920,4,891,0
1180,2024-05-17,0920,5,795,0
1181,2024-05-17,0920,6,884,0
1182,2024-05-17,0920,7,882,0
1183,2024-05-17,0920,8,784,0
1184,2024-05-17,0920,9,839,0
1185,2024-05-17,0930,0,810,0
1186,2024-05-17,0930,1,946,0
1187,2024-05-17,0930,2,826,0
1188,2024-05-17,0930,3,828,0
1189,2024-05-17,0930,4,864,0
1190,2024-05-17,0930,5,794,0
1191,2024-05-17,0930,6,850,0
1192,2024-05-17,0930,7,860,0
1193,2024-05-17,0930,8,830,0
1194,2024-05-17,0930,9,736,0
1195,2024-05-17,0940,0,827,0
1196,2024-05-17,0940,1,757,0
1197,2024-05-17,0940,2,840,0
1198,2024-05-17,0940,3,780,0
1199,2024-05-17,0940,4,809,0
1200,2024-05-17,0940,5,771,0
1201,2024-05-17,0940,6,729,0
1202,2024-05-17,0940,7,795,0
1203,2024-05-17,0940,8,810,0
1204,2024-05-17,0940,9,830,0
1205,2024-05-17,0950,0,791,0
1206,2024-05-17,0950,1,787,0
1207,2024-05-17,0950,2,840,0
1208,2024-05-17,0950,3,805,0
1209,2024-05-17,0950,4,753,0
1210,2024-05-17,0950,5,767,0
1211,2024-05-17,0950,6,763,0
1212,2024-05-17,0950,7,796,0
1213,2024-05-17,0950,8,815,0
1214,2024-05-17,0950,9,817,0
1215,2024-05-17,1000,0,711,311606
1216,2024-05-17,1000,1,766,0
1217,2024-05-17,1000,2,737,0
1218,2024-05-17,1000,3,733,0
1219,2024-05-17,1000,4,700,0
1220,2024-05-17,1000,5,732,0
1221,2024-05-17,1000,6,1154,0
1222,2024-05-17,1000,7,37082,174812
1223,2024-05-17,1000,8,35732,1442965
1224,2024-05-17,1000,9,34373,2604397
1225,2024-05-17,1010,0,37956,875329
1226,2024-05-17,1010,1,35950,1668850
1227,2024-05-17,1010,2,34265,984637
1228,2024-05-17,1010,3,10306,0
1229,2024-05-17,1010,4,3181,0
1230,2024-05-17,1010,5,3094,0
1231,2024-05-17,1010,6,1955,0
1232,2024-05-17,1010,7,1238,0
1233,2024-05-17,1010,8,1020,0
1234,2024-05-17,1010,9,1536,0
1235,2024-05-17,1020,0,1767,1263062
1236,2024-05-17,1020,1,49070,301667
1237,2024-05-17,1020,2,39188,125357
1238,2024-05-17,1020,3,33187,1300167
1239,2024-05-17,1020,4,39349,2148741
1240,2024-05-17,1020,5,36718,2060878
1241,2024-05-17,1020,6,36960,1834338
1242,2024-05-17,1020,7,41137,1013243
1243,2024-05-17,1020,8,37422,1619214
1244,2024-05-17,1020,9,36181,1097896
1245,2024-05-17,1030,0,38380,1558955
1246,2024-05-17,1030,1,14781,0
1247,2024-05-17,1030,2,3627,0
1248,2024-05-17,1030,3,1992,0
1249,2024-05-17,1030,4,3898,0
1250,2024-05-17,1030,5,1462,0
1251,2024-05-17,1030,6,1431,0
1252,2024-05-17,1030,7,1435,0
1253,2024-05-17,1030,8,1404,0
1254,2024-05-17,1030,9,1443,0
1255,2024-05-17,1040,0,1428,0
1256,2024-05-17,1040,1,1509,0
1257,2024-05-17,1040,2,1484,0
1258,2024-05-17,1040,3,1412,0
1259,2024-05-17,1040,4,1543,0
1260,2024-05-17,1040,5,1548,0
1261,2024-05-17,1040,6,1483,0
1262,2024-05-17,1040,7,1458,0
1263,2024-05-17,1040,8,1459,0
1264,2024-05-17,1040,9,1504,0
1265,2024-05-17,1050,0,1454,0
1266,2024-05-17,1050,1,1416,0
1267,2024-05-17,1050,2,1377,0
1268,2024-05-17,1050,3,1416,0
1269,2024-05-17,1050,4,1414,0
1270,2024-05-17,1050,5,1346,0
1271,2024-05-17,1050,6,1760,0
1272,2024-05-17,1050,7,1369,0
1273,2024-05-17,1050,8,1426,0
1274,2024-05-17,1050,9,1345,0
1275,2024-05-17,1100,0,1377,0
1276,2024-05-17,1100,1,1287,0
1277,2024-05-17,1100,2,1425,0
1278,2024-05-17,1100,3,1458,0
1279,2024-05-17,1100,4,1347,0
1280,2024-05-17,1100,5,1562,0
1281,2024-05-17,1100,6,1354,0
1282,2024-05-17,1100,7,1314,0
1283,2024-05-17,1100,8,1395,0
1284,2024-05-17,1100,9,5463,0
1285,2024-05-17,1110,0,47631,448016
1286,2024-05-17,1110,1,40086,416986
1287,2024-05-17,1110,2,38758,1341807
1288,2024-05-17,1110,3,38856,452724
1289,2024-05-17,1110,4,40575,128665
1290,2024-05-17,1110,5,38154,1105977
1291,2024-05-17,1110,6,36261,563080
1292,2024-05-17,1110,7,22653,0
1293,2024-05-17,1110,8,31686,0
1294,2024-05-17,1110,9,54165,1496861
1295,2024-05-17,1120,0,36762,458660
1296,2024-05-17,1120,1,34499,152080
1297,2024-05-17,1120,2,1671,0
1298,2024-05-17,1120,3,2729,0
1299,2024-05-17,1120,4,1111,0
1300,2024-05-17,1120,5,1053,0
1301,2024-05-17,1120,6,964,0
1302,2024-05-17,1120,7,1694,0
1303,2024-05-17,1120,8,1633,0
1304,2024-05-17,1120,9,1323,0
1305,2024-05-17,1130,0,973,0
1306,2024-05-17,1130,1,1500,0
1307,2024-05-17,1130,2,1171,0
1308,2024-05-17,1130,3,1054,0
1309,2024-05-17,1130,4,1088,0
1310,2024-05-17,1130,5,1526,0
1311,2024-05-17,1130,6,1073,0
1312,2024-05-17,1130,7,936,0
1313,2024-05-17,1130,8,948,0
1314,2024-05-17,1130,9,938,0
1315,2024-05-17,1140,0,942,0
1316,2024-05-17,1140,1,931,0
1317,2024-05-17,1140,2,942,0
1318,2024-05-17,1140,3,925,0
1319,2024-05-17,1140,4,985,0
1320,2024-05-17,1140,5,901,0
1321,2024-05-17,1140,6,992,0
1322,2024-05-17,1140,7,952,0
1323,2024-05-17,1140,8,910,0
1324,2024-05-17,1140,9,849,0
1325,2024-05-17,1150,0,856,0
1326,2024-05-17,1150,1,1021,0
1327,2024-05-17,1150,2,891,0
1328,2024-05-17,1150,3,1354,0
1329,2024-05-17,1150,4,1348,0
1330,2024-05-17,1150,5,1222,0
1331,2024-05-17,1150,6,3521,0
1332,2024-05-17,1150,7,25571,34497
1333,2024-05-17,1150,8,25520,27489
1334,2024-05-17,1150,9,1710,0
1335,2024-05-17,1200,0,1016,0
1336,2024-05-17,1200,1,1369,0
1337,2024-05-17,1200,2,1374,0
1338,2024-05-17,1200,3,1124,0
1339,2024-05-17,1200,4,1153,0
1340,2024-05-17,1200,5,1677,0
1341,2024-05-17,1200,6,1605,0
1342,2024-05-17,1200,7,1118,0
1343,2024-05-17,1200,8,1502,0
1344,2024-05-17,1200,9,1743,0
1345,2024-05-17,1210,0,1603,0
1346,2024-05-17,1210,1,1318,0
1347,2024-05-17,1210,2,1595,0
1348,2024-05-17,1210,3,1855,0
1349,2024-05-17,1210,4,1476,0
1350,2024-05-17,1210,5,1633,0
1351,2024-05-17,1210,6,1465,0
1352,2024-05-17,1210,7,1252,0
1353,2024-05-17,1210,8,1110,0
1354,2024-05-17,1210,9,912,0
1355,2024-05-17,1220,0,996,0
1356,2024-05-17,1220,1,935,0
1357,2024-05-17,1220,2,941,0
1358,2024-05-17,1220,3,841,0
1359,2024-05-17,1220,4,905,0
1360,2024-05-17,1220,5,953,0
1361,2024-05-17,1220,6,948,0
1362,2024-05-17,1220,7,876,0
1363,2024-05-17,1220,8,815,0
1364,2024-05-17,1220,9,814,0
1365,2024-05-17,1230,0,996,0
1366,2024-05-17,1230,1,867,0
1367,2024-05-17,1230,2,1756,0
1368,2024-05-17,1230,3,3385,0
1369,2024-05-17,1230,4,3433,0
1370,2024-05-17,1230,5,2377,0
1371,2024-05-17,1230,6,1561,0
1372,2024-05-17,1230,7,3181,0
1373,2024-05-17,1230,8,3394,0
1374,2024-05-17,1230,9,3421,0
1375,2024-05-17,1240,0,3068,0
1376,2024-05-17,1240,1,3246,0
1377,2024-05-17,1240,2,2666,0
1378,2024-05-17,1240,3,1831,0
1379,2024-05-17,1240,4,2013,0
1380,2024-05-17,1240,5,2413,0
1381,2024-05-17,1240,6,3551,0
1382,2024-05-17,1240,7,3386,0
1383,2024-05-17,1240,8,3603,0
1384,2024-05-17,1240,9,3117,0
1385,2024-05-17,1250,0,3940,0
1386,2024-05-17,1250,1,2830,0
1387,2024-05-17,1250,2,2790,0
1388,2024-05-17,1250,3,3037,0
1389,2024-05-17,1250,4,3674,0
1390,2024-05-17,1250,5,3411,0
1391,2024-05-17,1250,6,3623,0
1392,2024-05-17,1250,7,2563,0
1393,2024-05-17,1250,8,2462,0
1394,2024-05-17,1250,9,2895,0
1395,2024-05-17,1300,0,2703,0
1396,2024-05-17,1300,1,2662,0
1397,2024-05-17,1300,2,2648,0
1398,2024-05-17,1300,3,2439,0
1399,2024-05-17,1300,4,2664,0
1400,2024-05-17,1300,5,2855,0
1401,2024-05-17,1300,6,2367,0
1402,2024-05-17,1300,7,2256,0
1403,2024-05-17,1300,8,2237,0
1404,2024-05-17,1300,9,2156,0
1405,2024-05-17,1310,0,1818,0
1406,2024-05-17,1310,1,1813,0
1407,2024-05-17,1310,2,1605,0
1408,2024-05-17,1310,3,1663,0
1409,2024-05-17,1310,4,1338,0
1410,2024-05-17,1310,5,1719,0
1411,2024-05-17,1310,6,1914,0
1412,2024-05-17,1310,7,1882,0
1413,2024-05-17,1310,8,1899,0
1414,2024-05-17,1310,9,1773,0
1415,2024-05-17,1320,0,2334,0
1416,2024-05-17,1320,1,2275,0
1417,2024-05-17,1320,2,15666,0
1418,2024-05-17,1320,3,52340,489041
1419,2024-05-17,1320,4,29562,196775
1420,2024-05-17,1320,5,49467,1208132
1421,2024-05-17,1320,6,31741,784457
1422,2024-05-17,1320,7,47148,629158
1423,2024-05-17,1320,8,38287,395147
1424,2024-05-17,1320,9,39555,751529
1425,2024-05-17,1330,0,38782,136060
1426,2024-05-17,1330,1,32206,146418
1427,2024-05-17,1330,2,14992,0
1428,2024-05-17,1330,3,37524,34500
1429,2024-05-17,1330,4,38022,1613477
1430,2024-05-17,1330,5,40688,314564
1431,2024-05-17,1330,6,39258,376712
1432,2024-05-17,1330,7,34494,1336047
1433,2024-05-17,1330,8,6914,0
1434,2024-05-17,1330,9,1056,0
1435,2024-05-17,1340,0,1114,0
1436,2024-05-17,1340,1,1260,0
1437,2024-05-17,1340,2,2361,0
1438,2024-05-17,1340,3,2488,0
1439,2024-05-17,1340,4,2677,0
1440,2024-05-17,1340,5,2856,0
1441,2024-05-17,1340,6,1486,0
1442,2024-05-17,1340,7,1196,0
